title,company,rating,locations,min_exp,max_exp,min_ctc,max_ctc,skills,job_profile,job_profile_id,avg_ctc,avg_exp
Sr. AI Engineer-Promo Optimisation,Target,4.0,Bengaluru,4,9,4210000.0,5450000.0,"Python, SQL, Coding, Automation, Production Support, Network Security, Release Management, Data Structures, Debugging, Workflow",Ai Ml Engineer,71688539,4830000.0,6.5
Ai Ml Engineer,Tata Consultancy Services,3.3,"Hyderabad, Bengaluru, Delhi/Ncr",5,10,819999.0,910000.0,"Python, SQL, Artificial Intelligence, MongoDB, Order Fulfillment",Ai Ml Engineer,71603921,864999.5,7.5
Java Fullstack Developer+Reactjs/Nodejs,Tata Consultancy Services,3.3,"Pune, Bengaluru, Mumbai",6,9,580000.0,650000.0,"Java, Spring Boot, Microservices",Full Stack Engineer,71657313,615000.0,7.5
Sr Engineer Data Engineering,TransUnion,3.6,Hyderabad,9,14,1580000.0,2330000.0,"Computer Science, Data Analysis, SQL, Healthcare, Machine Learning, Analytics, Linux, Open Source, Troubleshooting, UNIX Shell Scripting",Data Engineer,13562,1955000.0,11.5
"Sr Software Engineer ( Python, AWS, AI)",HERE,3.7,Mumbai,3,7,2500000.0,2760000.0,"Computer Science, Python, SQL, Data Processing, Automotive, Analytical, Data Structures, Continuous Improvement, Product Quality",Software Engineer,1981,2630000.0,5.0
Senior Engineer - Target,Target,4.0,Bengaluru,3,8,3300000.0,3640000.0,"Coding, Automation, Open Source, Agile, Troubleshooting, Debugging, Data Quality, Performance Tuning, Load Testing",Software Engineer,1981,3470000.0,5.5
Java Developer with Big Query,Atos,3.8,"Chennai, Bengaluru, Mumbai",5,10,420000.0,500000.0,"Java, Spring Boot, Bigquery, Microservices",Application Developer,107,460000.0,7.5
Software Engineer Android Framework,HARMAN India,3.8,Kalyani,3,6,930000.0,1030000.0,"Computer Science, German, Automotive, ISO, Middleware, Embedded Linux, System Integration, Performance Tuning, Automotive Infotainment",Software Engineer,3,980000.0,4.5
React JS Developer,Tata Consultancy Services,3.3,Chennai,6,11,450000.0,500000.0,"Javascript, HTML, TypeScript",Reactjs Developer,112262,475000.0,8.5
Java Developer,Tata Consultancy Services,3.3,Chennai,6,11,550000.0,610000.0,"Java, Spring Boot, Microservices, Backend Development",Application Developer,107,580000.0,8.5
Apigee X - Agentic AI - Agent Gateway,LTM,3.6,"Mumbai, Pune, Bengaluru",5,8,490000.0,540000.0,"Python, Java, GCP, Apigee, Microservices, Jwt, Oauth, API Gateway, MCP, Open API",Software Engineer,3,515000.0,6.5
Java Full Stack Developer,LTM,3.6,"Pune, Chennai, Bengaluru",9,12,800000.0,1400000.0,"Java, Angular, Team Leading, Spring Boot, Microservices",Full Stack Engineer,71657313,1100000.0,10.5
Senior Software Engineer,Optum,4.0,Chennai,6,11,2140000.0,2360000.0,"Civil Engineering, Python, Azure DevOps, Automation, Sonar",Software Engineer,1981,2250000.0,8.5
Python + Spark scala (2-5 yrs)s,Infosys,3.5,Hyderabad,2,5,969999.0,1070000.0,"Python, SQL, Spark, Pyspark, SCALA",Data Scientist,11,1019999.5,3.5
Java Full Stack Developer,Tata Consultancy Services,3.3,"Bhubaneswar, Hyderabad, Pune",8,13,1000000.0,2000000.0,Java Fullstack,Full Stack Engineer,71657313,1500000.0,10.5
Python + Spark scala (5-9 yrs)s,Infosys,3.5,Hyderabad,5,9,969999.0,1070000.0,"Python, SQL, Spark, Pyspark, SCALA",Data Scientist,11,1019999.5,7.0
Python+sparkscala(2-9 yrs)s,Infosys,3.5,Hyderabad,2,7,969999.0,1070000.0,"Python, Spark, SCALA",Data Scientist,11,1019999.5,4.5
Aws Bedrock/Azure open Ai(2-5 yrs)sv,Infosys,3.5,Hyderabad,2,5,969999.0,1070000.0,AWS,Data Scientist,11,1019999.5,3.5
Java Developer,Infosys Limited,3.5,Bengaluru,3,5,610000.0,670000.0,"Digital Marketing, Food Technology, Engineering, SQL, Architecture, Java, Design, SAP BusinessObjects, Programming, Spring Boot, Application Development, Boot, SQL Database, Spring, Troubleshooting, Java Development, Schema, OOPS, SDLC, SQL Queries, Design Patterns",Application Developer,107,640000.0,4.0
REACT JS + NODE JS -INF,Infosys,3.5,"Pune, Chennai, Bengaluru",3,8,1100000.0,1220000.0,Node,Software Engineer,3,1160000.0,5.5
React Native Developer,Infosys Limited,3.5,Pune,5,9,910000.0,1110000.0,"Architecture, React Native, UX Design, UX, Application, Software Development, API, Development, UI, Continuous Integration, Mobile Development, Mobile Applications, TypeScript, Client, Query, Debugging, GraphQL, Firebase, Jest, Redux, Components",React Native Developer,173618,1010000.0,7.0
Python Developer,Infosys Limited,3.5,Chennai,3,5,1019999.0,1170000.0,"Python, Architecture, Django, Programming, Digital Transformation, Application Development, Agile, Pandas, Flask, Python Development, Storage, Numpy, Agile Methodology",Python Developer,1316,1094999.5,4.0
AI/ML Engineer- Pan India,Infosys,3.5,"Hyderabad, Pune, Bengaluru",3,5,919999.0,1140000.0,"Python, Supply Chain Management, Machine Learning, generative ai, Aiml, ML, Deep Learning, Tensorflow, Data Handling, Pandas, Pytorch, Numpy, Matplotlib",Ai Ml Engineer,71603921,1029999.5,4.0
React Native Engineer,Infosys Limited,3.5,Bengaluru,2,3,910000.0,1110000.0,"Supply Chain Management, React Native, UX, Javascript, Automation, App Development, UI, Mobile Development, TypeScript, Debugging",React Native Developer,173618,1010000.0,2.5
Sitecore Engineer,Infosys Limited,3.5,Bengaluru,2,3,1100000.0,1220000.0,"Digital Marketing, Marketing, Supply Chain Management, Architecture, QA Engineering, Design, Publishing, Root Cause Analysis",Software Engineer,3,1160000.0,2.5
React Native Developer,Infosys Limited,3.5,Bengaluru,3,5,910000.0,1110000.0,"Supply Chain Management, React Native, UX, Javascript, Automation, App Development, UI, Mobile Development, TypeScript, Debugging",React Native Developer,173618,1010000.0,4.0
Java Springboot & Microservices,Tata Consultancy Services,3.3,Ahmedabad,7,10,700000.0,780000.0,"Java, Spring Boot, Kafka, Microservices",Software Engineer,3,740000.0,8.5
Experienced Software Engineer - FSD,Boeing India Private Limited Limited,3.8,Bengaluru,1,6,1540000.0,1700000.0,"AWS, Java, Environment, Angular, Javascript, HTML, Spring Boot, CSS, Communication Skills, Spring, Bootstrap, Microservices, Integration, Debugging, SOA, Simulation, Hibernate, Rest, NoSQL, Pcf, Software Quality, Software Delivery",Software Engineer,3,1620000.0,3.5
Senior Software Engineer,Bajaj Finance Limited,3.9,Pune,3,4,1410000.0,1560000.0,"Software Engineering, DevOps, SQL, Architecture, Java, Project Management, Kubernetes, Linux, Spring Boot, Compliance, Docker, R, XML, Agile, Maven, Scrum, JSP, JSON, Rest, Apache Tomcat, BDD, SOAP, Gradle, JBoss",Software Engineer,1981,1485000.0,3.5
Python Fast API,Virtusa,3.7,"Pune, Chennai",6,12,790000.0,869999.0,"Python, Python Development",Software Engineer,3,829999.5,9.0
"Senior Software Engineer  Java, Microservices, REST API",Epam Systems,3.7,Chennai,6,9,2610000.0,2880000.0,"Java, Kafka, Microservices",Software Engineer,1981,2745000.0,7.5
Senior Software Engineer,Bajaj Finance Limited,3.9,Bengaluru,2,4,1410000.0,1560000.0,"Marketing, Finance, Software Engineering, Housekeeping, DevOps, Python, Architecture, Java, Sre, Linux, Change Management, Compliance, Splunk, Onboarding, Powershell, Incident Response, Maven",Software Engineer,1981,1485000.0,3.0
Java FS Developer,CGI Information Systems and Management Consultants,4.0,Chennai,1,6,700000.0,969999.0,"Java, MySQL, Spring Boot, Spring, Java Development, Maven, Microservices, JSP, Hibernate, Spring MVC, J2EE, Web Services, Rest, JUnit, JDBC, Spring Security, JPA, Servlets, Apache Tomcat, Struts",Full Stack Engineer,71657313,834999.5,3.5
AI Data Engineer,Tech Mahindra,3.3,"Hyderabad, Chennai, Bengaluru",5,10,100000.0,200000.0,"SQL, Pyspark, Azure Databricks",Ai Ml Engineer,129788,150000.0,7.5
Senior Software Engineer - DotNet core (Back-end) - India,Photon Infotech P Ltd,4.0,"Hubballi, Bengaluru",5,10,1330000.0,1470000.0,"Coding, Agile, Troubleshooting, Middleware, Technical Documentation, Debugging, Apache, Unit Testing, Performance Tuning",Software Engineer,1981,1400000.0,7.5
Software Engineer,Bajaj Finance Limited,3.9,Pune,2,3,1030000.0,1140000.0,"Software Engineering, Salesforce, Sales, Compliance, Software Development, Apex, Agile, Scrum, SDLC, Rest, SOAP, Service Cloud",Software Engineer,3,1085000.0,2.5
Senior Software Engineer,Bajaj Finance Limited,3.9,Pune,3,4,1410000.0,1560000.0,"Finance, Software Engineering, Salesforce, Sales, Architecture, CRM, Software Development, Apex, Agile, Enterprise Architecture, Rest, Database Design, SOAP, Service Cloud",Software Engineer,1981,1485000.0,3.5
Software Engineer,Bajaj Finance Limited,3.9,Bengaluru,2,4,1030000.0,1140000.0,"Software Engineering, DevOps, Salesforce, SQL, Oracle, Architecture, Java, Angular, Azure DevOps, PLSQL, Communication Skills, Agile, Rest, HTTP, SOAP",Software Engineer,3,1085000.0,3.0
Senior Software Engineer,Bajaj Finance Limited,3.9,Pune,2,3,1410000.0,1560000.0,"Marketing, Software Engineering, SQL, Oracle, Java, Project Management, Javascript, Business Development, HTML, PLSQL, SQL Server, MySQL, ASP.NET, CSS, Vendor Management, C#, Spring, jQuery, Hibernate, JSON, Web Services, Team Development",Software Engineer,1981,1485000.0,2.5
Senior Data Engineer,KAS Services,4.5,Bengaluru,5,8,1930000.0,2800000.0,"Python, AWS, SQL, Java, Snowflake, DSA, Data Bricks, ML, Pyspark",Data Engineer,13562,2365000.0,6.5
Data Engineer,KAS Services,4.5,Bengaluru,3,5,1470000.0,1630000.0,"Data Engineering, Python, AWS, SQL, Snowflake, GCP, Pyspark, Kafka, Bigquery, Azure Synapse, Dataproc",Data Engineer,2153,1550000.0,4.0
"Senior Software Engineer  Java8, Spring, Rest API, Microservices",Epam Systems,3.7,Pune,6,9,2610000.0,2880000.0,"Java, Spring Boot, Microservices, SOAP",Software Engineer,1981,2745000.0,7.5
Senior Software Engineer/Informatica,The Hartford,4.6,Hyderabad,5,10,1480000.0,2180000.0,"Analytics, Automation, Business Operations, Scheduling, Data Processing, Analytical, Claims, Reinsurance, Data Validation, Data Quality",Software Engineer,1981,1830000.0,7.5
Senior Software Engineer  Java Full stack Angular,Epam Systems,3.7,"Hyderabad, Pune, Bengaluru",5,9,2610000.0,2880000.0,"Java, Angular, HTML, Spring Boot",Software Engineer,1981,2745000.0,7.0
Senior Data Engineer,Epam Systems,3.7,Bengaluru,5,10,2670000.0,2960000.0,"Data Engineering, Python, AWS, SQL, Spark, Data Bricks, AWS Glue, EMR, Glue, Pyspark, Azure Databricks, SCALA, Athena, AWS EMR",Data Engineer,13562,2815000.0,7.5
Senior Software Engineer with Anthropic Claude,Epam Systems,3.7,Chennai,5,8,2610000.0,2880000.0,"Java, Angular",Software Engineer,1981,2745000.0,6.5
Data Engineer,Epam Systems,3.7,Bengaluru,5,10,1500000.0,3000000.0,"Python, AWS, Azure DevOps, Spark, Data Bricks, EMR, Glue, Airflow, Athena",Data Engineer,2153,2250000.0,7.5
Senior Software Engineer  Java with Rest API & Spring Boot,Epam Systems,3.7,Pune,5,8,2610000.0,2880000.0,"Java, Spring Boot, API, Kafka, JSON",Software Engineer,1981,2745000.0,6.5
Sr/Lead Gen AI Engineer,Epam Systems,3.7,"Hyderabad, Pune, Bengaluru",7,12,3000000.0,4500000.0,"Digital Marketing, Python, generative ai, API, Foundry, Order Fulfillment, SDK",Ai Ml Engineer,71688539,3750000.0,9.5
Senior Software Engineer,Bajaj Finance Limited,3.9,Bengaluru,3,5,1410000.0,1560000.0,"Software Engineering, DevOps, Salesforce, SQL, Oracle, Architecture, Java, Angular, Azure DevOps, Apex, Agile, Stakeholder Management, Rest, HTTP, SOAP",Software Engineer,1981,1485000.0,4.0
Senior Software Engineer,Bajaj Finance Limited,3.9,Pune,7,10,1410000.0,1560000.0,"Finance, Software Engineering, Salesforce, Python, Javascript, Automation, MySQL, CSS, Apex, Web Services",Software Engineer,1981,1485000.0,8.5
Senior Software Engineer,Bajaj Finance Limited,3.9,Pune,3,4,1410000.0,1560000.0,"Digital Marketing, Software Engineering, DevOps, AWS, SQL, Architecture, Java, Project Management, React Native, Azure DevOps, Javascript, MySQL, MongoDB, GCP, Full Stack, Postgresql, Docker, UI, Agile, Microservices, NoSQL",Software Engineer,1981,1485000.0,3.5
Software Engineer,Bajaj Finance Limited,3.9,Pune,6,8,1030000.0,1140000.0,"Finance, Software Engineering, DevOps, SQL, Oracle, Architecture, Information Technology, React Native, Azure DevOps, PLSQL, MySQL, Software Development, C, R, Communication Skills, Agile, Scrum, Waterfall, System Architecture",Software Engineer,3,1085000.0,7.0
Data Scientist,Virtusa,3.7,"Pune, Chennai",5,10,1000000.0,2500000.0,"Data Science, Python, Machine Learning, Aiml, Natural Language Processing",Data Scientist,11,1750000.0,7.5
Senior Software Engineer  Java with AWS,Epam Systems,3.7,"Pune, Bengaluru",6,8,2610000.0,2880000.0,"AWS, Java, Spring Boot, Microservices, Hibernate, JUnit",Software Engineer,1981,2745000.0,7.0
Java FSD (React),Virtusa,3.7,Bengaluru,6,12,580000.0,670000.0,"AWS, Java, Java Fullstack, Spring Boot, Kafka, Microservices, FSD",Full Stack Engineer,71657313,625000.0,9.0
"Senior Software Engineer  Java, React.JS",Epam Systems,3.7,Pune,6,9,2610000.0,2880000.0,"Java, MySQL, API, Postgresql",Software Engineer,1981,2745000.0,7.5
Java Full Stack Developer,Virtusa,3.7,Pune,5,9,800000.0,1800000.0,"SQL, Java, React Native, Javascript, Spring Boot",Full Stack Engineer,71657313,1300000.0,7.0
"Java Full Stack Developer -Pune, Kharadi",Virtusa,3.7,Pune,5,9,580000.0,670000.0,"Java, React Native, Spring Boot, TypeScript",Full Stack Engineer,71657313,625000.0,7.0
Data Scientist,Infosys,3.5,Bengaluru,6,11,969999.0,1070000.0,"Data Science, Python, Machine Learning",Data Scientist,11,1019999.5,8.5
Python AI Developer,Epam Systems,3.7,"Hyderabad, Chennai, Bengaluru",6,11,1560000.0,2150000.0,"Python, generative ai, Django, Pyspark, Python Development",Python Developer,1316,1855000.0,8.5
Senior Software Engineer,Epam Systems,3.7,"Hyderabad, Pune",5,10,1800000.0,2750000.0,"Java, Spring Boot, Microservices, JUnit",Software Engineer,1981,2275000.0,7.5
Data Engineer,Quess,3.8,Pune,4,9,770000.0,1110000.0,"SQL, Celonis, Process Mining, Process Mapping",Data Engineer,2153,940000.0,6.5
Senior Software Engineer Java with Azure,Epam Systems,3.7,"Pune, Chennai, Bengaluru",5,8,2610000.0,2880000.0,"Java, Golang, Azure DevOps, Spring Boot, Microservices, Multithreading",Software Engineer,1981,2745000.0,6.5
Senior Software Engineer  Java with Azure,Epam Systems,3.7,"Hyderabad, Coimbatore",5,8,2610000.0,2880000.0,"Java, Azure DevOps, Spring Boot, Microservices, Multithreading",Software Engineer,1981,2745000.0,6.5
Senior Software Engineer,Epam Systems,3.7,"Chennai, Coimbatore",5,10,2610000.0,2880000.0,"Java, generative ai, Microservices, JUnit",Software Engineer,1981,2745000.0,7.5
RWE Data Scientist,SANOFI HEALTHCARE INDIA PRIVATE LIMITED,4.0,Hyderabad,10,15,1830000.0,2520000.0,"Data Science, Supply Chain Management, Architecture, Machine Learning, Analytics, Data Mining, Big Data, Business Operations, Deep Learning, Clinical Trials, Product Development, R, Technical Leadership",Data Scientist,11,2175000.0,12.5
Software Engineer,Cyient,3.6,Bengaluru,3,5,500000.0,1300000.0,"Digital Marketing, Security, DevOps, SQL, Compliance, MongoDB, Monitoring, Orchestration, Cloud Operations",Software Engineer,3,900000.0,4.0
Java Full Stack,Infosys,3.5,"Hyderabad, Pune, Bengaluru",3,5,620000.0,710000.0,"Java, Angular, Java Fullstack, Spring Boot, Microservices, Hibernate, Rest",Full Stack Engineer,71657313,665000.0,4.0
Java Developer,Broadridge,3.8,Bengaluru,5,9,650000.0,880000.0,"Software Engineering, Spring Boot, Postgresql, JUnit",Application Developer,107,765000.0,7.0
Python Developer,Tata Consultancy Services,3.3,"Hyderabad, Bengaluru",5,8,760000.0,850000.0,"Python, Django, Flask, OOPS",Python Developer,1316,805000.0,6.5
Java Full Stack Developer,Tata Consultancy Services,3.3,"Hyderabad, Chennai, Bengaluru",5,10,580000.0,650000.0,"AWS, Java, Javascript, Github, Jenkins",Full Stack Engineer,71657313,615000.0,7.5
Java Springboot & Microservices,Tata Consultancy Services,3.3,Chennai,6,11,700000.0,780000.0,"Java, Spring Boot, Microservices",Software Engineer,3,740000.0,8.5
Java Developer,Tata Consultancy Services,3.3,Bengaluru,8,10,550000.0,610000.0,"Java, Spring Boot, Microservices, Hibernate",Application Developer,107,580000.0,9.0
Java Full Stack with angular,Tata Consultancy Services,3.3,Bengaluru,5,10,580000.0,650000.0,"Angular, Java Fullstack, Spring Boot",Full Stack Engineer,71657313,615000.0,7.5
Java full stack with Angular,Tata Consultancy Services,3.3,"Hyderabad, Pune",5,10,580000.0,650000.0,"Java, Angular, Spring Boot, API, Full Stack, Microservices",Full Stack Engineer,71657313,615000.0,7.5
